,Listing ID,S,Sub Type,St#,St Name,City,MLS Area,SLC,L/C Price,Price Per Square Foot,Br/Ba,Sqft,YrBuilt,LSqft/Ac,DOM/CDOM,V,PP,BAC,Contract Status Change Date,MLS
1001,22118529,A,CONDO,267 S,SAN PEDRO ST   #102,LA,C42,REO,"$299,900.00",$434.64,"1/1,0,0,0",690/,2006,"64,556/1.48",152/152,N,N,2.5,01/13/22,CLAW
1001,22156653,A,CONDO,312 W,5Th ST   #626,LA,C42,STD,"$325,000.00",$625.00,"1/1,0,0,0",520/,1923/ASR,"27,285/0.62",29/29,Y,N,2.5,05/16/22,CLAW
1001,PW22047142,A,CONDO/A,312 W,5th ST   #908,LA,C42,STD,"$350,000.00",$573.77,"1/1,0,0,0",610/A,1923/PUB,"27,285/0.6264",24/24,N,N,2.5,03/09/22,CRMLSM
1001,P1-8978,A,CONDO/A,215 W,7th ST   #1003,LA,C42,STD,"$369,000.00",$647.37,"0/1,0,0,0",570/A,1911/ASR,111/0,68/68,Y,N,2.5,04/06/22,CRMLSF
1001,SR22060798,A,CONDO/A,312 W,5th ST   #609,LA,C42,STD,"$389,000.00",$580.60,"1/1,0,0,0",670/A,1923/BLD,"27,285/0.6264",79/79,N,N,2.5,03/27/22,CRIS
1001,22148275,A,CONDO,460 S,SPRING ST   #707,LA,C42,STD,"$399,000.00",$848.94,"0/1,0,0,0",470/,1912,"30,787/0.7",55/55,Y,N,2.5,04/20/22,CLAW
1001,PW22105736,A,CONDO/A,312 W,5th ST   #310,LA,C42,STD,"$400,000.00",$425.53,"1/1,0,0,0",940/A,1923/PUB,"27,285/0.6264",25/25,N,N,2,05/18/22,CRMLSM
1001,22154699,A,CONDO,312 W,5TH ST   #524,LA,C42,STD,"$400,000.00",$851.06,"1/1,0,0,0",470/,1923,"27,285/0.62",36/36,Y,N,2.5,05/09/22,CLAW
1001,22157693,A,CONDO,215 W,7TH ST   #401,LA,C42,STD,"$410,000.00",$621.21,"1/1,0,0,0",660/A,1911/ASR,"15,922/0.36",28/52,N,N,2.5,05/17/22,CLAW
1001,SR22125875,A,CONDO/A,420 S,San Pedro ST   #203,LA,C42,STD,"$415,000.00",$638.46,"0/1,0,0,0",650/A,1922/ASR,"76,389/1.7537",4/184,N,N,2.5,06/10/22,CRIS
1001,22132633,A,CONDO,420 S,SAN PEDRO ST   #604,LA,C42,STD,"$420,000.00",$636.36,"0/1,0,0,0",660/A,1922,"76,389/1.75",104/104,Y,N,2,03/02/22,CLAW
1001,22152067,A,CONDO,215 W,7TH ST   #1109,LA,C42,STD,"$438,000.00",$952.17,"0/1,0,0,0",460/,1911,"15,922/0.36",41/41,Y,N,2.5,05/04/22,CLAW
1001,22158108,A,CONDO,460 S,SPRING ST   #1008,LA,C42,STD,"$449,000.00",$748.33,"0/1,0,0,0",600/,1912/ASR,"30,787/0.7",21/21,Y,N,2.5,05/24/22,CLAW
1001,OC22088601,A,CONDO/A,645 W,9th ST   #329,LA,C42,STD,"$449,000.00",$748.33,"1/1,0,0,0",600/A,2006/ASR,"74,720/1.7153",20/20,Y,N,2.5,04/28/22,CRMLSM
1001,22122490,A,CONDO,312 W,5TH ST   #307,LA,C42,STD,"$449,000.00",$522.09,"1/1,0,0,0",860/A,1923,0,138/138,,N,2.5,01/27/22,CLAW
1001,22167533,A,CONDO,312 W,5TH ST   #1010,LA,C42,STD,"$459,000.00",$488.30,"1/1,0,0,0",940/,1923/ASR,"27,285/0.6264",0/0,Y,N,2.5,06/13/22,CLAW
1001,22150523,A,CONDO,738 S,LOS ANGELES ST   #207,LA,C42,STD,"$459,000.00",$509.43,"1/1,0,0,0",901/E,1914,0,47/47,,N,2.5,04/28/22,CLAW
1001,320010095,A,CONDO/A,421 S,La Fayette Park PL   #516,LA,C42,STD,"$459,000.00",$575.19,"1/1,0,0,0",798/P,1971/ASR,"43,252/0.9929",61/61,Y,,2.5,04/14/22,CRMLSM
1001,WS22083635,A,CONDO/A,645 W,9th ST   #228,LA,C42,STD,"$468,000.00",$650.00,"1/1,0,0,0",720/A,2006/ASR,"74,720/1.7153",51/51,Y,N,2.5,04/24/22,CRMLSM
1001,22141827,A,CONDO,630 W,6TH ST   #612,LA,C42,STD,"$469,000.00",$768.85,"1/1,0,0,0",610/,1962,"26,607/0.61",75/75,Y,N,2.5,03/31/22,CLAW
1001,P1-8807,A,CONDO/A,1100,Wilshire BLVD   #1901,LA,C42,STD,"$472,000.00",$704.48,"1/1,0,0,0",670/,1986/BLD,,81/81,Y,N,2.5,03/25/22,CRMLSF
1001,22138785,A,CONDO,939 S,Broadway    #106,LA,C42,STD,"$474,000.00",$755.98,"1/1,0,0,0",627/,1925/SLR,,84/84,Y,N,2.5*,03/22/22,CLAW
1001,22151895,A,CONDO,600 W,9TH ST   #608,LA,C42,STD,"$480,000.00",$636.60,"1/1,0,0,0",754/A,1983,"83,397/1.91",45/45,Y,N,2.5,04/30/22,CLAW
1001,22143649,A,CONDO,645 W,9TH ST   #225,LA,C42,STD,"$480,000.00",$738.46,"0/1,0,0,0",650/A,2006,"74,720/1.71",62/62,Y,N,2.25,04/06/22,CLAW
1001,22133531,A,CONDO,800 W,1ST ST   #1707,LA,C42,STD,"$480,000.00",$629.92,"1/1,0,0,0",762/,1968,"106,162/2.43",69/69,Y,N,2.5,03/07/22,CLAW
1001,22165195,A,CONDO,100 S,ALAMEDA ST   #162,LA,C42,STD,"$485,000.00",$659.86,"1/1,0,0,0",735/,2005,"138,016/3.1684",7/7,Y,N,2.5,06/07/22,CLAW
1001,PW22122801,A,CONDO/A,800 W,1st ST   #502,LA,C42,STD,"$488,888.00",$641.59,"1/1,0,0,0",762/A,1968/ASR,"106,162/2.4371",5/5,N,N,2,06/07/22,CRMLSM
1001,22150851,A,CONDO,600 W,9TH ST   #703,LA,C42,STD,"$489,000.00",$648.54,"1/1,0,0,0",754/,1983/APP,418/0,47/47,Y,N,2,04/27/22,CLAW
1001,PW21268372,A,CONDO/A,312 W,5th ST   #707,LA,C42,STD,"$489,000.00",$568.60,"1/1,0,0,0",860/A,1923/ASR,"27,285/0.6264",173/173,Y,N,2,12/22/21,CRMLSM
1001,P1-9688,A,SFR/D,702 E,41st PL,LA,C42,STD,"$499,000.00",$382.67,"3/1,0,0,0",1304/A,1908/ASR,"4,800/0.1102",21/21,N,N,2,05/24/22,CRMLSF
1001,SR22020778,A,CONDO/A,312 W,5th ST   #1125,LA,C42,STD,"$499,000.00",$665.33,"1/1,0,0,0",750/A,1923/ASR,"27,285/0.6264",132/132,Y,N,2.5,02/02/22,CRIS
1001,AR22011124,A,CONDO/A,877,Francisco ST   #1110,LA,C42,STD,"$499,000.00",$883.19,"0/1,0,0,0",565/AP,2017/ASR,,145/145,Y,N,3,01/20/22,CRMLSM
1001,22166013,A,SFR,227 W,41ST ST,LA,C42,STD,"$499,999.00",$335.34,"3/1,0,0,0",1491/A,1906/ASR,"5,808/0.13",5/5,,N,2.5,06/09/22,CLAW
1001,22153322,A,CONDO,939 S,Broadway    #103,LA,C42,STD,"$509,000.00",$587.76,"1/1,0,0,0",866/,1925/SLR,,41/223,Y,N,2.5*,05/04/22,CLAW
1001,22150421,A,CONDO,1119,ALBANY ST   #328,LA,C42,STD,"$515,000.00",$594.00,"2/1,0,0,0",867/,1983,"147,338/3.38",40/40,Y,N,2.5,05/05/22,CLAW
1001,SB22059068,A,CONDO/A,746 S,Los Angeles ST   #806,LA,C42,STD,"$515,000.00",$651.90,"1/1,0,0,0",790/A,1922/ASR,"38,308/0.8794",74/74,Y,N,2.5,03/30/22,CRMLSM
1001,22142689,A,CONDO,1100,WILSHIRE BLVD   #1805,LA,C42,STD,"$524,000.00",$680.52,"1/1,0,0,0",770/,1986,"27,098/0.62",73/258,Y,N,2.5,04/02/22,CLAW
1001,SR22103530,A,CONDO/A,121 S,Hope ST   #419,LA,C42,STD,"$524,950.00",$657.01,"1/1,0,0,0",799/A,1980/PUB,"67,190/1.5425",24/24,Y,N,2.5,05/14/22,CRIS
1001,PW22114137,A,CONDO/A,1100,Wilshire BLVD   #2305,LA,C42,STD,"$525,000.00",$656.25,"1/1,0,0,0",800/A,1986/ASR,"27,098/0.6221",16/16,Y,N,2,05/26/22,CRMLSM
1001,22154919,A,CONDO,267 S,SAN PEDRO ST   #608,LA,C42,STD,"$525,000.00",$500.00,"2/2,0,0,0",1050/,2006/BLD,"64,558/1.48",30/30,Y,N,2,05/15/22,CLAW
1001,22167679,A,CONDO,738 S,LOS ANGELES ST   #607,LA,C42,STD,"$529,000.00",$566.99,"1/1,0,0,0",933/E,1914,0/0,0/0,,N,2.5,06/14/22,CLAW
1001,22158987,A,CONDO,939 S,Broadway    #M2,LA,C42,STD,"$534,000.00",$624.56,"2/1,0,0,0",855/,1925/SLR,,26/26,Y,N,2.5*,05/19/22,CLAW
1001,22166117,A,CONDO,267 S,SAN PEDRO ST   #319,LA,C42,STD,"$535,000.00",$387.68,"2/2,0,0,0",1380/,2006,"64,651/1.48",5/5,Y,N,2.5,06/09/22,CLAW
1001,22127015,A,CONDO,400 S,Broadway    #1413,LA,C42,STD,"$538,000.00","$1,309.00","0/1,0,0,0",411/,,"36,280/0.83",119/119,Y,N,2.5,02/11/22,CLAW
1001,22166079,A,CONDO,600 W,9TH ST   #1112,LA,C42,STD,"$539,000.00",$714.85,"1/1,0,0,0",754/,1983,"83,379/1.9141",1/1,Y,N,2.5,06/10/22,CLAW
1001,22166861,A,SFR,844 E,27TH ST,LA,C42,STD,"$545,000.00",$456.45,"2/1,0,0,0",1194/,1895,"6,459/0.14",3/3,N,N,2,06/10/22,CLAW
1001,22144771,A,CONDO,100 S,ALAMEDA ST   #377,LA,C42,STD,"$545,000.00",$741.50,"1/1,0,0,0",735/,2005,"138,016/3.16",66/66,Y,N,2.5,04/09/22,CLAW
1001,SR22106016,A,CONDO/A,312 W,5th ST   #201,LA,C42,STD,"$549,000.00",$571.88,"1/1,0,0,0",960/O,1923/ASR,"27,285/0.6264",27/27,Y,N,2.5,05/18/22,CRIS
1001,22147191,A,CONDO,420 S,SAN PEDRO ST   #218,LA,C42,STD,"$549,000.00",$522.36,"1/1,0,0,0",1051/E,1922,0,58/58,Y,N,2.5,04/17/22,CLAW
1001,OC22039565,A,CONDO/A,645 W,9th ST   #331,LA,C42,STD,"$549,000.00",$669.51,"1/1,0,0,0",820/A,2006/ASR,"74,720/1.7153",105/105,Y,N,2.5,02/28/22,CRMLSM
1001,AR22037513,A,SFR/D,2616,Trinity ST  ,LA,C42,STD,"$555,000.00",$578.12,"3/2,0,0,0",960/A,1914/PUB,"1,734/0.0398",109/190,N,N,3.25,02/24/22,CRMLSM
1001,RS22011439,A,SFR/D,5727,Bandera ST  ,LA,C42,STD,"$559,000.00",$508.18,"5/3,0,0,0",1100/A,1921/ASR,"4,800/0.1102",139/139,N,N,2,01/19/22,CRMLSM
1001,SB22005432,A,CONDO/A,100 S,Alameda ST   #230,LA,C42,STD,"$560,000.00",$640.73,"1/1,0,0,0",874/P,2005/PUB,,141/141,Y,N,2.5,12/25/21,CRMLSM
1001,OC22102815,A,CONDO/A,1100,Wilshire BLVD   #3409,LA,C42,STD,"$569,000.00",$720.25,"1/1,0,0,0",790/A,1986/ASR,"27,098/0.6221",29/29,Y,N,2.5,05/16/22,CRMLSM
1001,22154683,A,CONDO,222 S,CENTRAL AVE   #326,LA,C42,STD,"$570,000.00",$672.17,"1/1,0,0,0",848/,1985,"87,054/1.99",27/27,Y,N,2.5,05/18/22,CLAW
1001,22149339,A,CONDO,100 S,ALAMEDA ST   #130,LA,C42,STD,"$573,000.00",$655.61,"1/1,0,0,0",874/A,2005,0,52/52,Y,N,2,04/23/22,CLAW
1001,22161729,A,CONDO,1100,WILSHIRE BLVD   #3009,LA,C42,STD,"$575,000.00",$766.67,"1/1,0,0,0",750/,1986,"27,098/0.62",11/11,Y,N,2.5,06/03/22,CLAW
1001,OC22107013,A,CONDO/A,1100,Wilshire BLVD   #2707,LA,C42,STD,"$575,000.00",$718.75,"1/1,0,0,0",800/A,1986/ASR,"27,098/0.6221",26/26,Y,N,2.5,05/19/22,CRMLSM
1001,22122577,A,CONDO,877,FRANCISCO ST   #1717,LA,C42,STD,"$575,000.00","$1,112.19","0/1,0,0,0",517/,2017,"169,975/3.9",72/72,Y,N,3,04/01/22,CLAW
1001,22126609,A,CONDO,108 W,2ND ST   #611,LA,C42,STD,"$575,000.00",$766.67,"0/1,0,0,0",750/,1910,"19,153/0.43",124/124,Y,N,2.5,02/10/22,CLAW
1001,22164715,A,CONDO,1100,WILSHIRE BLVD   #3503,LA,C42,STD,"$578,000.00",$760.53,"1/1,0,0,0",760/,1986,"27,098/0.62",4/4,Y,N,2.5,06/10/22,CLAW
1001,22166035,A,CONDO,222 S,CENTRAL AVE   #213,LA,C42,STD,"$579,000.00",$692.58,"1/1,0,0,0",836/A,1985/ASR,"87,054/1.99",5/5,Y,N,2,06/09/22,CLAW
1001,22151557,A,CONDO,420 S,SAN PEDRO ST   #324,LA,C42,STD,"$595,000.00",$661.11,"2/1,0,0,0",900/,1922,"76,389/1.75",45/45,Y,N,2.5,04/30/22,CLAW
1501,22167831,A,CONDO,1111 S,Grand    #610,LA,C42,STD,"$598,000.00",$711.90,"1/1,0,0,0",840/A,2005/ASR,,0/0,Y,N,2,06/14/22,CLAW
1501,22163447,A,CONDO,215 W,7TH ST   #1302,LA,C42,STD,"$598,000.00",$747.50,"0/1,0,0,0",800/,1911,"15,922/0.36",10/10,Y,N,2.5,06/04/22,CLAW
1501,TR22090491,A,CONDO/A,889,Francisco ST   #2002,LA,C42,STD,"$599,000.00",$777.92,"1/1,0,0,0",770/A,2017/PUB,"98,914/2.2708",40/40,Y,N,2.5,04/20/22,CRMLSM
1501,22137689,A,CONDO,400 S,LA FAYETTE PARK PL   #102,LA,C42,STD,"$599,000.00",$483.84,"2/2,0,0,0",1238/,1970,"28,375/0.65",88/88,Y,N,2.5,03/18/22,CLAW
1501,22123255,A,CONDO,253 S,BROADWAY    #307,LA,C42,STD,"$599,000.00",$599.00,"1/1,0,0,0",1000/,1897,"13,323/0.3",120/146,Y,N,2.5,02/14/22,CLAW
1501,21780802,A,SFR,6512,Makee AVE  ,LA,C42,PRO,"$599,000.00",$367.94,"4/2,0,0,0",1628/,1920,"7,238/0.16",279/337,N,N,2,09/07/21,CLAW
1501,19450136,A,CONDO,889,FRANCISCO ST   #907,LA,C42,STD,"$599,000.00",,"0/1,0,0,0",/,2017,0,1162/1162,Y,N,2.5,04/09/19,CLAW
1501,PF22063784,A,CONDO/A,1100 S,Hope ST   #1405,LA,C42,STD,"$599,988.00",$681.80,"1/1,0,0,0",880/A,2007/PUB,"41,205/0.9459",43/43,Y,N,2.5,05/02/22,CRMLSM
1501,21772050,A,CONDO,1111 S,Grand AVE   #805,LA,C42,STD,"$605,000.00",$550.00,"1/1,0,0,0",1100/A,2005/ASR,"38,845/0.89",306/306,Y,N,2.25,08/12/21,CLAW
1501,22137891,A,CONDO,1155 S,GRAND AVE   #706,LA,C42,STD,"$612,000.00",$680.00,"1/1,0,0,0",900/A,2008/BLD,"52,748/1.21",76/76,Y,N,2.25,03/30/22,CLAW
1501,22137309,A,CONDO,1050 S,GRAND AVE   #1505,LA,C42,STD,"$615,000.00",$946.15,"1/1,0,0,0",650/,2017,"21,902/0.5",89/89,Y,N,2.5,03/17/22,CLAW
1501,BB22074508,A,CONDO/A,1234,Wilshire Boulevard    #227,LA,C42,STD,"$630,000.00",$557.52,"1/2,0,0,0",1130/A,2006/ASR,71351,56/56,Y,N,2.5,04/19/22,CRMLSM
1501,22163753,A,CONDO,400 S,LA FAYETTE PARK PL   #112,LA,C42,STD,"$635,000.00",$517.10,"2/2,0,0,0",1228/,1970,"28,375/0.65",12/12,N,N,2.5,06/01/22,CLAW
1501,CV22001296,A,CONDO/A,121 S,Hope ST   #435,LA,C42,STD,"$639,000.00",$548.97,"2/2,0,0,0",1164/A,1980/PUB,"67,190/1.5425",150/150,Y,N,2.5,01/11/22,CRMLSM
1501,DW22125470,A,SFR/D,1141 E,Martin Luther King Jr BLVD  ,LA,C42,STD,"$639,900.00",$549.74,"3/2,0,0,0",1164/A,1906/ASR,"4,443/0.102",4/4,N,N,3,06/10/22,CRMLSM
1501,22162257,A,CONDO,1155 S,GRAND AVE   #418,LA,C42,STD,"$640,000.00",$615.38,"1/1,0,0,0",1040/,2008,"52,748/1.21",15/17,Y,N,2.5,05/30/22,CLAW
1501,21795960,A,CONDO,889,FRANCISCO ST   #905,LA,C42,STD,"$649,000.00","$1,352.08","0/1,0,0,0",480/,2017/BLD,0,239/239,Y,N,2,10/16/21,CLAW
1501,21796086,A,CONDO,889,Francisco ST   #2402,LA,C42,STD,"$650,000.00",$890.41,"1/1,0,0,0",730/,2017,"98,914/2.27",179/179,Y,N,2.5,10/17/21,CLAW
1501,22148071,A,CONDO,1111 S,GRAND AVE   #1204,LA,C42,STD,"$658,000.00",$651.49,"1/1,0,0,0",1010/,2005,"38,845/0.89",32/32,Y,N,2.5,04/29/22,CLAW
1501,SR22049454,A,CONDO/A,312 W,5th ST   #318,LA,C42,STD,"$659,000.00",$542.39,"2/1,0,0,0",1215/A,1923/ASR,"27,285/0.6264",95/95,N,N,2.5,03/11/22,CRIS
1501,SR21199817,A,SFR/D,1708 S,Union AVE  ,LA,C42,STD,"$659,000.00",$496.98,"3/2,0,0,0",1326/A,1902/ASR,"2,392/0.0549",247/247,N,N,2,09/09/21,CRIS
1501,DW22090174,A,CONDO/A,1100 S,Hope ST   #1414,LA,C42,STD,"$665,000.00",$715.05,"1/1,0,0,0",930/A,2007/PUB,"41,205/0.9459",43/43,Y,N,2.5,04/29/22,CRMLSM
1501,TR22079110,A,CONDO/A,889,Francisco ST   #901,LA,C42,STD,"$689,000.00",$817.32,"1/1,0,1,0",843/B,2017/ASR,"98,914/2.2708",56/187,Y,N,2,04/19/22,CRMLSM
1501,22163971,A,CONDO,600 W,9TH ST   #809,LA,C42,STD,"$690,000.00",$578.37,"2/2,0,0,0",1193/,1983,"83,379/1.91",11/185,Y,N,2.5,06/03/22,CLAW
1501,22166741,A,CONDO,877,FRANCISCO ST   #1815,LA,C42,STD,"$695,000.00","$1,108.45","0/1,0,0,0",627/,2017,"169,975/3.9021",4/4,Y,N,3,06/10/22,CLAW
1501,22162029,A,CONDO,1050 S,GRAND AVE   #1308,LA,C42,STD,"$699,000.00",$832.14,"1/1,0,0,0",840/,2017,"21,902/0.5",6/42,Y,N,2,06/08/22,CLAW
1501,22146775,A,CONDO,1111 S,GRAND AVE   #1205,LA,C42,STD,"$699,000.00",$678.64,"1/1,0,0,0",1030/,2005,"38,845/0.89",60/60,Y,N,2.5,04/15/22,CLAW
1501,MB22108173,A,CONDO/A,530 S,Hewitt ST   #218,LA,C42,STD,"$699,888.00",$679.50,"1/1,0,0,0",1030/A,1920/PUB,"17,352/0.3983",22/22,Y,N,1.75,05/20/22,CRMLSM
1501,22136019,A,CONDO,1111 S,GRAND AVE   #411,LA,C42,STD,"$700,000.00",$729.17,"1/1,0,0,0",960/,2005,"38,845/0.89",63/63,Y,N,2.5,03/13/22,CLAW
1501,22141747,A,CONDO,877,FRANCISCO ST   #1705,LA,C42,STD,"$710,000.00",$949.20,"1/1,0,0,0",748/,2017,"169,975/3.9",72/72,Y,N,3,04/01/22,CLAW
1501,22121749,A,CONDO,939 S,Broadway    #406,LA,C42,STD,"$714,000.00",$581.91,"2/1,0,0,0",1227/,1925/SLR,,140/140,Y,N,2.5*,01/25/22,CLAW
1501,22132551,A,CONDO,1100 S,HOPE ST   #1306,LA,C42,STD,"$724,999.00",$732.32,"1/1,0,0,0",990/,2007,"41,205/0.94",65/65,Y,N,2.5,04/10/22,CLAW
1501,SB22081231,A,CONDO/A,1100 S,Grand AVE   #A307,LA,C42,STD,"$725,000.00",$665.14,"2/2,0,0,0",1090/A,1923/ASR,"18,467/0.4239",53/53,Y,N,2,04/20/22,CRMLSM
1501,OC22076500,A,CONDO/A,1130 S,Flower ST   #123,LA,C42,STD,"$726,000.00",$510.19,"1/2,0,0,0",1423/A,2003/ASR,"44,570/1.0232",60/60,Y,N,2,04/15/22,CRMLSM
1501,22157881,A,CONDO,889,FRANCISCO ST   #2401,LA,C42,STD,"$739,000.00",$947.44,"1/2,0,0,0",780/,2017,"98,914/2.27",28/28,Y,N,2,05/13/22,CLAW
1501,PW22024381,A,CONDO/A,108 W,2nd ST   #707,LA,C42,STD,"$750,000.00",$600.00,"1/1,0,0,0",1250/A,1910/ASR,"19,153/0.4397",112/112,Y,N,2,02/22/22,CRMLSM
1501,22164417,A,CONDO,939 S,Broadway    #806,LA,C42,STD,"$754,000.00",$614.51,"2/1,0,0,0",1227/,1925/SLR,,10/10,Y,N,2.5*,06/04/22,CLAW
1501,AR22109247,A,CONDO/A,880 W,1st ST   #213,LA,C42,STD,"$788,000.00",$521.16,"3/3,0,0,0",1512/A,1982/ASR,"123,895/2.8442",8/8,Y,N,2.5,06/06/22,CRMLSM
1501,AR21084655,A,CONDO/A,645 W,9th Street    #740,LA,C42,STD,"$788,000.00",$662.18,"2/2,0,0,0",1190/P,2006/PUB,"74,720/1.7153",118/118,Y,N,2.5,04/16/21,CRMLSM
1501,19429340,A,CONDO,889,FRANCISCO ST   #2210,LA,C42,STD,"$789,000.00",,"1/1,0,0,0",/,2017,0,1213/1518,Y,N,2.5,01/30/19,CLAW
1501,22166143,A,SFR,719 W,43RD ST,LA,C42,STD,"$790,000.00",$647.54,"3/1,0,1,0",1220/,1905,"4,800/0.11",5/5,,N,2,06/09/22,CLAW
1501,22159121,A,CONDO,257 S,SPRING ST   #2M,LA,C42,STD,"$795,000.00",$764.42,"1/1,0,0,0",1040/,1899,"28,817/0.66",22/22,Y,N,2.5,05/23/22,CLAW
1501,22149551,A,CONDO,257 S,SPRING ST   #2G,LA,C42,STD,"$795,000.00",$782.48,"2/2,0,0,0",1016/,1899,"28,817/0.66",52/52,Y,N,3,04/23/22,CLAW
1501,22156697,A,CONDO,645 W,9TH ST   #619,LA,C42,STD,"$799,000.00",$583.21,"2/2,0,0,0",1370/A,2006,0,28/28,Y,N,2.5,05/17/22,CLAW
1501,22149605,A,CONDO,889,Francisco ST   #803,LA,C42,STD,"$799,000.00",$868.48,"1/1,0,1,0",920/A,2017,"98,914/2.27",52/52,Y,N,2*,04/23/22,CLAW
1501,21795962,A,CONDO,889 S,FRANCISCO ST   #810,LA,C42,STD,"$799,000.00","$1,065.33","1/1,0,0,0",750/,2017/BLD,"98,914/2.27",239/239,Y,N,2,10/16/21,CLAW
1501,OC22089417,A,CONDO/A,800 W,1st ST   #1405,LA,C42,STD,"$799,999.00",$682.59,"2/2,0,0,0",1172/A,1968/PUB,"106,162/2.4371",45/45,Y,N,2,04/29/22,CRMLSM
1501,AR22015246,A,CONDO/A,400 S,Broadway    #1012,LA,C42,STD,"$825,000.00",$909.59,"1/1,0,0,0",907/O,2021/PUB,,140/140,Y,N,2.5,01/24/22,CRMLSM
1501,RS21266128,A,SFR/D,155 E,Gage AVE  ,LA,C42,STD,"$825,000.00",$352.41,"6/4,0,0,0",2341/A,1919/ASR,"4,717/0.1083",179/179,N,N,2.5,12/17/21,CRMLSM
1501,22160329,A,CONDO,889,FRANCISCO ST   #2103,LA,C42,STD,"$829,000.00",$901.09,"1/2,0,0,0",920/,2017,"98,914/2.27",22/22,Y,N,2,05/23/22,CLAW
1501,18347030,A,SFR/A,849 S,BROADWAY    #1108,LA,C42,STD,"$834,999.00",$810.68,"0/1,0,0,0",1030/A,1930,"22,842/0.5244",1849/1849,Y,Y,2.5,05/22/17,CLAW
1501,22114975,A,CONDO,889,FRANCISCO ST   #911,LA,C42,STD,"$839,888.00",$965.39,"1/1,0,1,0",870/,2017,"98,914/2.27",163/163,N,N,2.5,01/02/22,CLAW
1501,22166831,A,CONDO,800 W,1ST ST   #1410,LA,C42,STD,"$849,000.00",$688.01,"2/1,1,0,0",1234/,1968,"106,162/2.43",4/4,Y,N,2.5*,06/10/22,CLAW
1501,22157169,A,CONDO,849 S,BROADWAY    #805,LA,C42,STD,"$849,000.00",$953.93,"1/1,0,0,0",890/,1930,"22,844/0.52",29/29,Y,Y,2.5,05/16/22,CLAW
1501,22140183,A,CONDO,801 S,GRAND AVE   #2104,LA,C42,STD,"$849,000.00",$643.18,"2/2,0,0,0",1320/,1985,"58,984/1.35",77/77,Y,N,2.5,03/25/22,CLAW
1501,AR22078143,A,CONDO/A,400 S,Broadway    #2101,LA,C42,STD,"$859,000.00",$951.27,"1/1,0,0,0",903/O,2021/PUB,,57/57,Y,N,2.5,04/18/22,CRMLSM
1501,SR22121223,A,SFR/A,4284 S,Western AVE  ,LA,C42,STD,"$870,000.00",$516.93,"5/3,0,0,0",1683/A,1919/OTH,"5,785/0.1328",8/8,Y,N,2,06/06/22,CRIS
1501,22130315,A,CONDO,801 S,GRAND AVE   #1602,LA,C42,STD,"$870,000.00",$590.23,"2/2,0,0,0",1474/E,1985,0,111/111,Y,N,2,02/23/22,CLAW
1501,22163663,A,CONDO,416 S,SPRING ST   #809,LA,C42,STD,"$875,000.00",$673.08,"2/2,0,0,0",1300/,1914,"10,334/0.23",12/60,Y,N,2.5,06/02/22,CLAW
1501,22161721,A,CONDO,1100 S,HOPE ST   #715,LA,C42,STD,"$888,000.00",$800.00,"1/2,0,0,0",1110/,2007,"41,205/0.94",18/18,Y,N,2.5,05/27/22,CLAW
1501,22165883,A,CONDO,1155 S,GRAND AVE   #301,LA,C42,STD,"$889,000.00",$740.83,"1/2,0,0,0",1200/,2008,"52,748/1.2109",5/5,Y,N,2.5,06/07/22,CLAW
1501,AR22116034,A,CONDO/A,889,Francisco ST   #1709,LA,C42,STD,"$899,000.00",$917.35,"1/2,0,0,0",980/A,2017/PUB,"98,914/2.2708",14/14,Y,N,2,05/26/22,CRMLSM
1501,22154943,A,CONDO,849 S,BROADWAY    #902,LA,C42,STD,"$899,000.00",$702.34,"1/1,0,0,0",1280/A,1930,"22,844/0.52",36/36,Y,N,2.5,05/09/22,CLAW
1501,TR22032730,A,CONDO/A,801 S,Grand AVE   #1204,LA,C42,STD,"$899,000.00",$548.17,"2/2,0,0,0",1640/A,1985/ASR,"58,984/1.3541",116/116,Y,N,2.5,02/18/22,CRMLSM
1501,22126147,A,CONDO,1155 S,GRAND AVE   #1012,LA,C42,STD,"$900,000.00",$775.86,"2/2,0,0,0",1160/,2008,"52,748/1.21",115/115,Y,N,2,02/09/22,CLAW
1501,TR22116537,A,CONDO/A,1100,Wilshire BLVD   #3406,LA,C42,STD,"$925,000.00",$711.54,"2/2,0,0,0",1300/A,1986/ASR,"27,098/0.6221",10/10,Y,N,2,06/01/22,CRMLSM
1501,22155991,A,CONDO,1100 S,HOPE ST   #1115,LA,C42,STD,"$929,000.00",$807.12,"2/2,0,0,0",1151/,2007,"41,205/0.94",33/33,Y,N,2.5,05/11/22,CLAW
1501,P1-8820,A,CONDO/D,1155 S,Grand AVE   #1510,LA,C42,STD,"$948,000.00",$810.26,"2/2,0,0,0",1170/A,2008,"52,748/1.21",78/248,Y,N,2.5,03/28/22,CRMLSF
1501,WS22114552,A,CONDO/A,889,Francisco ST   #2909,LA,C42,STD,"$950,000.00",$979.38,"1/2,0,0,0",970/A,2017/ASR,"98,914/2.2708",17/17,Y,N,2.5,05/27/22,CRMLSM
1501,20629904,A,CONDO,889,Francisco ST   #1209,LA,C42,STD,"$950,000.00",$902.18,"1/1,0,1,0",1053/,,,627/627,Y,N,2*,09/25/20,CLAW
